unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
24802,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,22,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24803,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24804,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,3,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24805,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,6,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24806,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,2,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24807,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,23,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24808,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,24,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24809,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24810,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24811,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,8,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24812,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24813,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,20,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24814,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,6,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24815,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,22,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24816,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
