unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
10196,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10200,melpomene,melpomene malleti Heliconius,,,,macho,Sao Paulo de Olivenca BRA AM,,,m,,,,,MGCL/FLMNH,,NEIL ROSSER,,-3.466666667,-68.95,Brown
10207,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10208,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10209,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10210,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10211,melpomene,melpomene malleti Heliconius,,,,hembra,Sadzayacu ECD OR,,,m,,11,1967,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.183333333,-77.83333333,unrecorded - darwin_ecuador_MECN
10212,melpomene,melpomene malleti Heliconius,,,,macho,Latas ECD NA,460,460,m,,2,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.73333333,Geonames
10213,melpomene,melpomene malleti Heliconius,,,,macho,Layaico ECD ZC,1000,1000,m,27,11,1941,"Laddey, D.B.",MGCL/FLMNH,,NEIL ROSSER,,,,unknown
10214,melpomene,melpomene malleti Heliconius,,,,hembra,La Mascota ECD TU,1200,1200,m,,8,1970,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.385,-78.21,Map
10215,melpomene,melpomene malleti Heliconius,,,,hembra,La Mascota ECD TU,1200,1200,m,,8,1970,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.385,-78.21,Map
10216,melpomene,melpomene malleti Heliconius,,,,macho,El Chaco ECD NA,1500,1500,m,,11,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.333333333,-77.81666667,www.calle.com
10217,melpomene,melpomene malleti Heliconius,,,,macho,Latas ECD NA,460,460,m,,2,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.73333333,Geonames
10218,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10219,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10220,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10221,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10222,melpomene,melpomene malleti Heliconius,,,,hembra,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10223,melpomene,melpomene malleti Heliconius,,,,hembra,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10224,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10225,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10226,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10227,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10228,melpomene,melpomene malleti Heliconius,,,Was down as ecuadorensis amended to malleti on JM's advice he said probable plesseni x malleti hybrid,hembra,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10229,melpomene,melpomene malleti Heliconius,,,Was down as ecuadorensis amended to malleti on JM's advice he said probable plesseni x malleti hybrid,hembra,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10230,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10231,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,20,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10232,melpomene,melpomene malleti Heliconius,,,,hembra,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10233,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10234,melpomene,melpomene malleti Heliconius,,,,macho,"Puyo 50km S, Vera Cruz ECD TU",,,m,25,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.899336111,-77.95621389,Google Earth
10235,melpomene,melpomene malleti Heliconius,,,,hembra,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10236,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10237,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10238,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10239,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10240,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10241,melpomene,melpomene malleti Heliconius,,,,macho,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10242,melpomene,melpomene malleti Heliconius,,,,macho,"Puyo 50km S, Vera Cruz ECD TU",,,m,25,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.899336111,-77.95621389,Google Earth
10245,melpomene,melpomene malleti Heliconius,,,,macho,Tena ECD NA,,,m,23,1,1985,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
10246,melpomene,melpomene malleti Heliconius,,,,hembra,Puerto Misahualli ECD NA,,,m,6,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-1.033333333,-77.66666667,www.calle.com
10247,melpomene,melpomene malleti Heliconius,,,,hembra,Tena ECD NA,,,m,9,11,1983,"Jenkins, D. & J.",MGCL/FLMNH,,NEIL ROSSER,,-0.983333333,-77.81666667,www.calle.com
